               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,            0.012948,           0.0073672,                   0,             0.94898,             0.92573,             0.96365,             0.68981,            0.022986,           0.0096084,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.012889,             0.00718,                   0,             0.93928,             0.95225,             0.96602,             0.69368,            0.022945,           0.0094749,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.012886,           0.0069013,                   0,             0.94098,              0.9496,             0.96265,             0.68971,            0.022823,           0.0098826,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.012512,           0.0066468,                   0,             0.94624,             0.93374,             0.95739,             0.68326,            0.023178,           0.0097176,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.012701,           0.0073411,                   0,             0.92744,             0.94928,             0.95858,             0.68841,            0.022714,           0.0094702,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.012822,           0.0073403,                   0,             0.93613,             0.95756,             0.97009,             0.69894,            0.022158,           0.0092095,                   0,            0.004324,            0.004324,            0.004324
                 174,             0.01279,           0.0069995,                   0,             0.93721,             0.95016,             0.96783,             0.69077,            0.022188,           0.0090644,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.012624,           0.0070105,                   0,             0.96121,             0.93634,             0.96882,             0.69705,            0.022814,           0.0092613,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.012349,            0.007035,                   0,             0.93586,             0.96286,             0.97048,             0.69428,            0.023246,           0.0092767,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.012212,           0.0069342,                   0,             0.94954,             0.94838,             0.97153,             0.70485,            0.023119,           0.0095532,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.012096,           0.0069376,                   0,             0.94662,             0.95491,             0.96988,             0.70302,             0.02289,           0.0093447,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.012244,           0.0067685,                   0,             0.95369,              0.9286,             0.96574,             0.68976,            0.022698,           0.0098557,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.012432,           0.0068581,                   0,             0.95952,             0.94301,             0.96904,             0.70409,            0.022647,           0.0094149,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.012192,           0.0069341,                   0,             0.93349,              0.9679,             0.96614,             0.69842,            0.022265,           0.0090536,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.01228,           0.0067948,                   0,             0.94813,              0.9496,              0.9702,              0.7068,            0.022147,           0.0089411,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.012212,           0.0063518,                   0,             0.94043,             0.95225,             0.97058,             0.70335,             0.02202,           0.0093795,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.011859,           0.0065213,                   0,             0.95708,              0.9463,             0.97621,             0.71114,            0.022657,           0.0092853,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.012213,           0.0070109,                   0,             0.95233,             0.93634,             0.97513,             0.71664,            0.022368,           0.0091767,                   0,            0.003928,            0.003928,            0.003928
                 186,             0.01227,            0.007245,                   0,             0.94276,             0.96108,              0.9637,             0.70608,            0.022399,            0.009402,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.012284,           0.0067037,                   0,             0.94256,             0.95758,             0.96871,             0.70818,            0.022262,           0.0094623,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.012228,           0.0069422,                   0,             0.95274,             0.95225,             0.97147,             0.70455,            0.022772,           0.0092697,                   0,            0.003829,            0.003829,            0.003829
                 189,             0.01183,           0.0064995,                   0,             0.93428,             0.96552,             0.97014,             0.70617,            0.022381,           0.0092951,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.011555,           0.0064277,                   0,             0.94039,             0.96238,             0.97354,             0.71259,            0.021994,           0.0091871,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.012165,           0.0066848,                   0,             0.94404,             0.93974,             0.96755,              0.7103,            0.021967,           0.0094518,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.011666,           0.0068556,                   0,             0.94225,             0.95213,             0.96942,             0.70655,            0.022557,           0.0095959,                   0,            0.003697,            0.003697,            0.003697
                 193,             0.01166,           0.0066315,                   0,             0.94013,             0.95805,             0.96667,             0.70803,            0.022989,           0.0095897,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.011763,           0.0066818,                   0,             0.94821,             0.97133,             0.97027,             0.71716,            0.022372,           0.0091321,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.011727,           0.0065067,                   0,             0.94863,             0.95491,             0.96641,             0.70478,            0.022352,           0.0094691,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.011307,           0.0063419,                   0,             0.94443,             0.96552,             0.96712,              0.6916,            0.022651,           0.0097028,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.011676,           0.0065595,                   0,             0.94399,             0.96286,             0.96612,             0.70226,            0.022145,           0.0094861,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.011268,           0.0067183,                   0,             0.94908,             0.96286,             0.96953,             0.70282,            0.022382,           0.0094999,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.011582,           0.0064807,                   0,             0.94526,             0.96197,             0.96693,             0.69902,             0.02251,           0.0094517,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.011494,           0.0064941,                   0,             0.94803,             0.96783,             0.96876,             0.70154,            0.022881,           0.0090398,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.011343,           0.0060478,                   0,             0.93744,             0.95401,             0.96806,             0.70113,            0.022333,           0.0092648,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.011492,           0.0068486,                   0,             0.94885,             0.94695,             0.96804,              0.7013,            0.022314,            0.009498,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.011202,           0.0065826,                   0,             0.93043,             0.95777,             0.96589,             0.69895,             0.02283,           0.0098838,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.011405,           0.0066042,                   0,              0.9361,             0.95225,             0.96991,             0.71075,            0.022689,           0.0096359,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.010791,           0.0063135,                   0,             0.95832,             0.93899,             0.96875,             0.69558,            0.022643,           0.0097722,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.011232,           0.0063913,                   0,              0.9418,             0.94438,             0.96707,             0.70296,            0.022668,           0.0098621,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.010986,            0.006091,                   0,             0.94656,             0.93967,             0.96445,              0.7073,            0.022402,            0.010263,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.011458,            0.006282,                   0,             0.96091,             0.93634,             0.96524,             0.70482,            0.022778,           0.0099766,                   0,            0.003169,            0.003169,            0.003169
                 209,             0.01158,           0.0064268,                   0,             0.94659,             0.95491,             0.97047,             0.70848,            0.022779,            0.009607,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.011052,           0.0061956,                   0,             0.94327,             0.97026,             0.97279,              0.7038,            0.022709,           0.0091988,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.011355,           0.0062274,                   0,             0.95223,             0.95168,             0.96553,             0.69662,            0.022602,           0.0097114,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.010826,           0.0060385,                   0,             0.94279,             0.96172,              0.9683,             0.70563,            0.022447,           0.0097707,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.010949,           0.0062716,                   0,             0.94483,             0.95491,             0.96808,             0.70732,            0.022494,           0.0098199,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.011274,            0.006068,                   0,             0.93977,             0.95188,             0.96626,             0.70344,            0.022804,            0.010017,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.011322,           0.0066182,                   0,             0.94566,             0.94164,             0.96349,             0.69636,            0.022796,           0.0098867,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.010594,           0.0062877,                   0,              0.9445,             0.94795,              0.9699,             0.70694,            0.022575,           0.0097459,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.010544,           0.0060676,                   0,             0.94206,             0.94878,             0.96822,             0.70469,            0.022613,           0.0098715,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.010622,           0.0061094,                   0,             0.94753,             0.93899,             0.96968,             0.70549,            0.022732,           0.0099848,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.010692,           0.0062114,                   0,             0.94237,              0.9496,             0.97171,             0.71124,            0.022633,           0.0099522,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.01098,           0.0063126,                   0,             0.93502,             0.96286,             0.97452,             0.71148,             0.02304,             0.00972,                   0,            0.002773,            0.002773,            0.002773
                 221,             0.01064,           0.0062406,                   0,             0.94456,             0.96021,             0.97105,             0.70498,            0.022933,           0.0096705,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.011193,           0.0063466,                   0,             0.95224,             0.95189,             0.97284,             0.70406,            0.022936,           0.0097514,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.010309,           0.0060972,                   0,             0.94694,             0.94669,             0.97146,             0.70688,            0.022517,            0.009997,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.010827,            0.006345,                   0,             0.94231,             0.95315,             0.97105,             0.70875,            0.022283,            0.010018,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.010617,           0.0060277,                   0,             0.93705,             0.96021,             0.96627,             0.69694,             0.02256,            0.010117,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.010454,            0.005889,                   0,             0.93536,             0.96286,             0.96655,             0.70378,            0.022665,           0.0098328,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.010387,           0.0059904,                   0,             0.93499,             0.96552,             0.96813,             0.70847,            0.022539,           0.0099983,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.010851,           0.0058921,                   0,             0.94045,             0.96341,             0.96788,             0.71131,            0.022829,            0.010103,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.011013,            0.006089,                   0,             0.94235,             0.95381,             0.96719,              0.7092,            0.022682,           0.0099229,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.010643,           0.0059293,                   0,             0.94812,             0.95491,             0.97288,              0.7118,             0.02269,            0.009852,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.010477,           0.0059871,                   0,              0.9456,              0.9496,             0.97268,             0.71095,            0.022813,           0.0098663,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.010432,           0.0061274,                   0,             0.93769,             0.95805,             0.97166,             0.70429,            0.022644,           0.0097505,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.010336,           0.0058167,                   0,             0.94004,             0.96021,             0.96431,             0.70046,            0.022515,           0.0099407,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.010449,           0.0061305,                   0,             0.94892,              0.9496,             0.96175,              0.6996,            0.022343,           0.0098843,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.010145,           0.0059102,                   0,             0.94173,             0.95491,              0.9642,              0.6955,            0.022927,            0.010243,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.010257,           0.0060092,                   0,             0.95073,              0.9496,              0.9638,              0.6985,            0.022893,            0.010505,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.010079,           0.0059767,                   0,             0.95208,             0.94869,             0.96699,             0.70162,            0.022813,            0.010392,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.010228,           0.0058153,                   0,             0.94488,             0.96286,             0.97079,             0.71047,            0.022696,            0.010219,                   0,            0.002179,            0.002179,            0.002179
                 239,           0.0098096,            0.005849,                   0,             0.95225,             0.95208,             0.96879,              0.7069,            0.022402,            0.010144,                   0,            0.002146,            0.002146,            0.002146
                 240,           0.0098859,           0.0057611,                   0,             0.95233,             0.95376,             0.96747,             0.70517,            0.022344,            0.010088,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.010023,           0.0060256,                   0,             0.94227,             0.95241,              0.9658,             0.70812,            0.022397,            0.010263,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.010023,           0.0060346,                   0,             0.94451,             0.95491,             0.97224,             0.71525,            0.021908,            0.010029,                   0,            0.002047,            0.002047,            0.002047
                 243,           0.0098594,           0.0057885,                   0,             0.94513,             0.95957,             0.97392,             0.71726,            0.021711,           0.0099382,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.010043,           0.0059871,                   0,             0.95097,             0.95225,             0.96936,             0.71291,            0.021886,            0.010154,                   0,            0.001981,            0.001981,            0.001981
                 245,           0.0099082,           0.0055305,                   0,             0.95167,             0.95225,             0.96822,             0.70822,            0.022013,            0.010146,                   0,            0.001948,            0.001948,            0.001948
                 246,           0.0098085,           0.0059054,                   0,             0.95237,             0.95469,             0.96738,             0.70916,            0.022159,            0.010072,                   0,            0.001915,            0.001915,            0.001915
                 247,           0.0097409,           0.0057476,                   0,             0.95107,             0.95225,             0.96551,             0.70686,             0.02258,            0.010357,                   0,            0.001882,            0.001882,            0.001882
                 248,           0.0097569,           0.0056456,                   0,             0.94738,             0.95514,             0.96674,             0.71151,            0.022622,            0.010544,                   0,            0.001849,            0.001849,            0.001849
                 249,           0.0095052,           0.0059357,                   0,             0.94434,             0.96021,             0.96479,             0.70822,            0.022887,            0.010554,                   0,            0.001816,            0.001816,            0.001816
                 250,           0.0098454,           0.0057479,                   0,              0.9462,             0.96286,             0.96424,             0.70869,            0.022589,            0.010331,                   0,            0.001783,            0.001783,            0.001783
                 251,           0.0096117,           0.0057164,                   0,             0.93982,             0.96021,              0.9652,             0.70782,            0.022581,            0.010292,                   0,             0.00175,             0.00175,             0.00175
                 252,           0.0097736,           0.0057528,                   0,             0.94925,             0.95756,             0.96242,             0.70393,            0.022446,            0.010368,                   0,            0.001717,            0.001717,            0.001717
                 253,           0.0096367,           0.0058921,                   0,             0.93914,             0.95491,             0.96545,             0.70789,            0.022429,            0.010454,                   0,            0.001684,            0.001684,            0.001684
                 254,           0.0094424,           0.0056658,                   0,             0.94017,             0.95871,             0.96615,             0.70656,            0.022391,            0.010352,                   0,            0.001651,            0.001651,            0.001651
                 255,           0.0096676,           0.0059828,                   0,             0.94925,             0.94263,             0.96487,             0.70839,            0.022203,             0.01043,                   0,            0.001618,            0.001618,            0.001618
                 256,           0.0095602,           0.0054423,                   0,             0.95532,              0.9496,             0.96675,             0.71324,            0.022116,            0.010292,                   0,            0.001585,            0.001585,            0.001585
                 257,           0.0094322,           0.0051854,                   0,             0.95461,             0.94835,             0.96224,             0.71031,            0.022301,            0.010623,                   0,            0.001552,            0.001552,            0.001552
                 258,           0.0094826,           0.0056196,                   0,             0.95399,             0.93369,             0.96095,             0.70854,            0.022508,            0.010872,                   0,            0.001519,            0.001519,            0.001519
                 259,           0.0094403,           0.0055276,                   0,             0.93855,             0.95491,             0.96324,             0.70759,            0.022506,            0.010666,                   0,            0.001486,            0.001486,            0.001486
                 260,           0.0094387,           0.0053846,                   0,             0.93761,             0.95674,             0.96178,              0.7062,            0.022538,            0.010679,                   0,            0.001453,            0.001453,            0.001453
                 261,           0.0094376,           0.0058181,                   0,             0.94081,             0.95491,             0.96115,             0.70069,             0.02243,            0.010797,                   0,             0.00142,             0.00142,             0.00142
                 262,           0.0093444,           0.0055809,                   0,             0.95011,              0.9496,             0.96092,             0.70514,             0.02231,            0.010474,                   0,            0.001387,            0.001387,            0.001387
                 263,           0.0095491,           0.0055704,                   0,             0.95966,             0.94651,             0.96293,             0.70469,            0.022301,            0.010403,                   0,            0.001354,            0.001354,            0.001354
                 264,           0.0089508,            0.005451,                   0,             0.95476,             0.95169,             0.96255,             0.70569,            0.022185,            0.010423,                   0,            0.001321,            0.001321,            0.001321
                 265,           0.0093413,           0.0055867,                   0,             0.95228,             0.95491,             0.96601,             0.70562,            0.022312,            0.010334,                   0,            0.001288,            0.001288,            0.001288
                 266,           0.0090329,           0.0056724,                   0,             0.95841,              0.9496,             0.96807,             0.70863,            0.022345,            0.010317,                   0,            0.001255,            0.001255,            0.001255
                 267,           0.0092395,           0.0054858,                   0,             0.94052,             0.96463,             0.96825,             0.70733,            0.022316,            0.010415,                   0,            0.001222,            0.001222,            0.001222
                 268,           0.0090634,           0.0054245,                   0,             0.93945,             0.96552,             0.96321,             0.70365,             0.02237,            0.010581,                   0,            0.001189,            0.001189,            0.001189
                 269,           0.0093947,           0.0055953,                   0,             0.95463,             0.94876,             0.96532,             0.70556,            0.022397,            0.010602,                   0,            0.001156,            0.001156,            0.001156
                 270,           0.0089717,           0.0055627,                   0,             0.94585,             0.95225,              0.9629,             0.70555,             0.02248,            0.010599,                   0,            0.001123,            0.001123,            0.001123
                 271,           0.0092768,           0.0055182,                   0,             0.95934,             0.93877,              0.9648,             0.70528,            0.022323,            0.010605,                   0,             0.00109,             0.00109,             0.00109
                 272,           0.0091451,           0.0050812,                   0,             0.94513,             0.95225,             0.96665,             0.71214,            0.022205,            0.010573,                   0,            0.001057,            0.001057,            0.001057
                 273,           0.0090454,           0.0053573,                   0,             0.93763,               0.957,             0.96701,             0.71209,            0.022044,            0.010604,                   0,            0.001024,            0.001024,            0.001024
                 274,           0.0090579,           0.0051027,                   0,             0.93508,              0.9551,              0.9651,              0.7099,            0.022108,             0.01073,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.009038,            0.005238,                   0,             0.94597,             0.94695,              0.9649,             0.70765,            0.022324,            0.010734,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.008996,           0.0053905,                   0,             0.93958,             0.95756,             0.96536,             0.71221,            0.022321,             0.01066,                   0,            0.000925,            0.000925,            0.000925
                 277,           0.0088005,           0.0052467,                   0,             0.94351,             0.95491,             0.96718,              0.7093,            0.022303,            0.010753,                   0,            0.000892,            0.000892,            0.000892
                 278,           0.0089276,            0.005301,                   0,             0.95676,             0.94695,             0.96714,             0.70975,            0.022397,             0.01076,                   0,            0.000859,            0.000859,            0.000859
                 279,           0.0087235,           0.0053619,                   0,             0.95442,             0.94421,             0.96632,             0.71137,            0.022327,            0.010823,                   0,            0.000826,            0.000826,            0.000826
                 280,           0.0088705,           0.0050356,                   0,             0.93423,             0.96021,             0.96557,              0.7052,             0.02234,            0.010915,                   0,            0.000793,            0.000793,            0.000793
                 281,           0.0091045,           0.0053346,                   0,             0.93505,             0.95461,             0.96402,             0.70714,            0.022358,            0.011093,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.009039,           0.0053252,                   0,             0.93688,             0.95491,             0.96385,             0.70647,             0.02242,            0.011054,                   0,            0.000727,            0.000727,            0.000727
                 283,           0.0090371,           0.0053785,                   0,             0.93776,             0.95921,             0.96402,             0.70747,            0.022477,             0.01094,                   0,            0.000694,            0.000694,            0.000694
                 284,           0.0087602,           0.0053567,                   0,             0.93332,             0.96532,             0.96667,             0.71119,            0.022422,            0.010874,                   0,            0.000661,            0.000661,            0.000661
                 285,           0.0086034,            0.005157,                   0,             0.93436,             0.96286,             0.96877,             0.71165,            0.022357,            0.010876,                   0,            0.000628,            0.000628,            0.000628
                 286,           0.0086752,           0.0051562,                   0,             0.93398,             0.96286,             0.96868,             0.71239,            0.022272,            0.010814,                   0,            0.000595,            0.000595,            0.000595
                 287,           0.0088013,           0.0050588,                   0,             0.93567,             0.96458,             0.96799,             0.71125,            0.022237,            0.010815,                   0,            0.000562,            0.000562,            0.000562
                 288,             0.00885,           0.0052897,                   0,             0.93563,             0.96383,             0.96821,             0.71316,              0.0222,            0.010777,                   0,            0.000529,            0.000529,            0.000529
                 289,           0.0085708,           0.0052796,                   0,             0.93794,             0.96215,             0.96817,             0.71495,            0.022262,            0.010831,                   0,            0.000496,            0.000496,            0.000496
                 290,           0.0083444,           0.0050281,                   0,             0.94733,             0.95426,             0.96743,             0.71177,            0.022269,            0.010863,                   0,            0.000463,            0.000463,            0.000463
                 291,           0.0088487,           0.0052364,                   0,             0.95207,             0.94836,             0.96816,             0.71205,            0.022153,            0.010836,                   0,             0.00043,             0.00043,             0.00043
                 292,           0.0084232,           0.0051362,                   0,             0.95603,             0.94695,             0.96908,              0.7127,            0.022242,            0.010791,                   0,            0.000397,            0.000397,            0.000397
                 293,           0.0085552,           0.0052287,                   0,              0.9381,             0.96473,             0.96967,             0.71391,            0.022228,            0.010807,                   0,            0.000364,            0.000364,            0.000364
                 294,             0.00875,           0.0052137,                   0,             0.94735,             0.95447,             0.96876,             0.71443,              0.0223,            0.010836,                   0,            0.000331,            0.000331,            0.000331
                 295,           0.0087275,            0.005265,                   0,             0.94502,             0.95745,             0.96768,              0.7133,            0.022359,            0.010849,                   0,            0.000298,            0.000298,            0.000298
                 296,           0.0084448,           0.0053144,                   0,             0.95708,              0.9465,             0.96857,             0.71359,            0.022332,            0.010825,                   0,            0.000265,            0.000265,            0.000265
                 297,           0.0083411,           0.0047662,                   0,             0.95582,             0.94695,             0.96893,             0.71304,            0.022308,            0.010819,                   0,            0.000232,            0.000232,            0.000232
                 298,           0.0086933,           0.0053044,                   0,             0.95707,             0.94609,             0.96893,             0.71212,            0.022333,            0.010825,                   0,            0.000199,            0.000199,            0.000199
                 299,           0.0084404,           0.0052663,                   0,             0.95667,             0.94695,             0.96851,               0.712,            0.022299,            0.010872,                   0,            0.000166,            0.000166,            0.000166
